"product_id","product_name","product_url","product_image","sku","option1_name","option1_value","option2_name","option2_value","option3_name","option3_value","option4_name","option4_value","prix","couleurs","description","note"
"139","","https://www.cloturesdirectes.ca/fr/clotures-details/139/2/0/braquette-verre-noir-mat","https://www.cloturesdirectes.ca/images/produits/aucune-photo.jpg","","Options","","","","","","","","","","","Outils et accessoires vendus séparément"
"140","Braquette verre stainless","https://www.cloturesdirectes.ca/fr/clotures-details/140/2/0/braquette-verre-stainless","https://www.cloturesdirectes.ca/images/produits/braquette-verre-stainless-140.jpg","BVSTAINLESS","Options","Acier inoxydable","","","","","","","21,98","","*Jeu d’accessoires est de 1 1/2’’ par section pour la braquette en stainless","Outils et accessoires vendus séparément"
"141","DD-SERRURE À CLÉE","https://www.cloturesdirectes.ca/fr/clotures-details/141/2/0/dd-serrure-A-clEe","https://www.cloturesdirectes.ca/images/produits/dd-serrure-A-clEe-noir--141.jpeg","","Options","","","","","","","","125,98","Noir","• Loquet idéal pour les portes de la maison et du jardin (sans sécurité)

• Clé verrouillable - pas besoin de cadenas ou de chaînes

• sans EAK (Kit d'accès externe)

• Rapide et facile à installer sur tous les matériaux de portail

• La conception en polymère solide ne rouille pas et ne tache pas

• 316 composants en acier inoxydable de qualité marine

• Réglable verticalement et horizontalement","Outils et accessoires vendus séparément"
"142","DD-BOUTON POUSSOIR NOIR","https://www.cloturesdirectes.ca/fr/clotures-details/142/2/0/dd-bouton-poussoir-noir","https://www.cloturesdirectes.ca/images/produits/dd-bouton-poussoir-noir-142.jpeg","","","","","","","","","","36","Noir","BOUTON POUSSOIR NOIR","Outils et accessoires vendus séparément"
"143","DD-SERRURE À CLÉE FROST (2 CÔTÉS)","https://www.cloturesdirectes.ca/fr/clotures-details/143/2/0/dd-serrure-A-clEe-frost-2-cOtEs","https://www.cloturesdirectes.ca/images/produits/dd-serrure-A-clEe-frost-(2-cOtEs)-143.jpeg","","","","","","","","","","131,2","Noir","• Modèle désigné pour poteaux ronds

• Idéal pour les portes à mailles de chaîne

 •  verrouillable par clé

• Fonctionne et se verrouille des deux côtés de la porte. 

• En option: Kit d'accès externe à bouton-poussoir (EAK)

• Remarque: le bouton EAK ne verrouille pas le verrou principal simultanément

• Construction en polymère super solide

• Composants en acier inoxydable 316

• Ne rouille pas, ne se lie pas, ne s'affaisse pas et ne tache pas

• Réglable verticalement et horizontalement

• Testé pour plus de 200 000 fermetures","Outils et accessoires vendus séparément"
"144","DD - MAGNA LATCH VERTICAL PULL (ORNO)","https://www.cloturesdirectes.ca/fr/clotures-details/144/2/0/dd---magna-latch-vertical-pull-orno","https://www.cloturesdirectes.ca/images/produits/dd---magna-latch-vertical-pull-(orno)-144.jpeg","ML3VPKAWT","Options","BLANC","","","","","","","201,98","","• Design «Série 3» amélioré et élégant

• Technologie de verrouillage magnétique de pointe

• L'indicateur visuel montre l'état verrouillé / déverrouillé

• Nouveau cylindre de serrure de plus haute sécurité

• Performance supérieure dans les climats extrêmes

• Réglable verticalement et horizontalement

• Des marques d’indicateur indiquent si un réglage est nécessaire","Outils et accessoires vendus séparément"
"144","DD - MAGNA LATCH VERTICAL PULL (ORNO)","https://www.cloturesdirectes.ca/fr/clotures-details/144/2/0/dd---magna-latch-vertical-pull-orno","https://www.cloturesdirectes.ca/images/produits/dd---magna-latch-vertical-pull-(orno)-144.jpeg","ML3VPKA","Options","NOIR","","","","","","","193,58","Noir","• Design «Série 3» amélioré et élégant

• Technologie de verrouillage magnétique de pointe

• L'indicateur visuel montre l'état verrouillé / déverrouillé

• Nouveau cylindre de serrure de plus haute sécurité

• Performance supérieure dans les climats extrêmes

• Réglable verticalement et horizontalement

• Des marques d’indicateur indiquent si un réglage est nécessaire","Outils et accessoires vendus séparément"
"145","DD - MAGNA LATCH ADAPTATEUR NOIR (POTEAU ROND)","https://www.cloturesdirectes.ca/fr/clotures-details/145/2/0/dd---magna-latch-adaptateur-noir-poteau-rond","https://www.cloturesdirectes.ca/images/produits/dd---magna-latch-adaptateur-noir-(poteau-rond)--145.jpg","","","","","","","","","","","","• Convient à tous les modèles «Series 3» et ALERT Top et Vertical Pull

• Le kit s'adapte aux différents diamètre du poteau rond.

• Diamètre du cadre de la porte: 1 3/8 ""et 1 5/8"" (35 et 48-51 mm)

• Diamètre du poteau: 1,88-2 "", 2 ½"" et 2 7/8 ""(48-51 mm, 63 mm et 73 mm)","Outils et accessoires vendus séparément"
"147","DD PENTURE AJUSTABLE NOIR 2''","https://www.cloturesdirectes.ca/fr/clotures-details/147/2/0/dd-penture-ajustable-noir-2","https://www.cloturesdirectes.ca/images/produits/dd-penture-ajustable-noir-2--147.jpeg","","","","","","","","","","","","Charnière à fermeture automatique hautement réglable pour barrière en acier, en bois ou en vinyle

• Réglage 3 voies - vertical, horizontal et tension

• Réglage jusqu'à ¾ ""(19 mm)

• Deux modèles pour des espaces de porte jusqu'à 1½ ""et 2"" (38 et 50 mm)

• Portes en acier, en bois et en vinyle à fermeture automatique jusqu'à 55 lb (25 kg)

• Ne rouille pas, ne se lie pas, ne s'affaisse pas et ne tache pas

• Fabriqué en polymère d'ingénierie ultra-résistant

• Durabilité auto-lubrifiante et durable aux UV

• Ressort et composantes internes en acier inoxydable

• Pieds d'alignement faciles et fentes de réglage","Outils et accessoires vendus séparément"
"148","DD PENTURE AJUSTABLE POUR FROST  NOIR","https://www.cloturesdirectes.ca/fr/clotures-details/148/2/0/dd-penture-ajustable-pour-frost--noir","https://www.cloturesdirectes.ca/images/produits/dd-penture-ajustable-pour-frost--noir-148.jpeg","","","","","","","","","","","","• Réglage 3 voies - vertical, horizontal et tension

• Réglage jusqu'à ¾ ""(19 mm)

• Pour les espaces de porte de .9-2​​""(22-50mm)

• Portes en bois, en acier et en vinyle à fermeture automatique pesant jusqu'à 25 lb (25 kg)

• Ne rouille pas, ne se lie pas, ne s'affaisse pas et ne tache pas

• Fabriqué en polymère d'ingénierie ultra-résistant

• Durabilité autolubrifiante résistante aux UV

• Ressort et composants internes en acier inoxydable

• Pieds d'alignement faciles et fentes de réglage","Outils et accessoires vendus séparément"
"15","Broches vinyle","https://www.cloturesdirectes.ca/fr/clotures-details/15/2/0/broches-vinyle","https://www.cloturesdirectes.ca/images/produits/broches-vinyle.jpg","BRV112648(C)","Gage","6 GAGE","Carreau","1 1/2''","Hauteur","48''","Longueur","ROULEAUX DE 50'","723","Noir, Blanc, Brun, Vert, Taupe","Broches vinyle

*** BROCHES STANDARD POUR LA CLÔTURE RÉSIDENTIEL 2'' X 9GA***

***Frais de set up de 295$ pour maille non-standard (2'' x 2'') pour commande inférieur à 800pi. 

***

***Frais de set up de 395$ pour maille non-standard (1 ½'' x 1 ½'') pour commande inférieur à 800pi.","Outils et accessoires vendus séparément"
"15","Broches vinyle","https://www.cloturesdirectes.ca/fr/clotures-details/15/2/0/broches-vinyle","https://www.cloturesdirectes.ca/images/produits/broches-vinyle.jpg","BRV112660(C)","Gage","6 GAGE","Carreau","1 1/2''","Hauteur","60''","Longueur","ROULEAUX DE 50'","904","Noir, Blanc, Brun, Vert, Taupe","Broches vinyle

*** BROCHES STANDARD POUR LA CLÔTURE RÉSIDENTIEL 2'' X 9GA***

***Frais de set up de 295$ pour maille non-standard (2'' x 2'') pour commande inférieur à 800pi. 

***

***Frais de set up de 395$ pour maille non-standard (1 ½'' x 1 ½'') pour commande inférieur à 800pi.","Outils et accessoires vendus séparément"
"15","Broches vinyle","https://www.cloturesdirectes.ca/fr/clotures-details/15/2/0/broches-vinyle","https://www.cloturesdirectes.ca/images/produits/broches-vinyle.jpg","BRV112672(C)","Gage","6 GAGE","Carreau","1 1/2''","Hauteur","72''","Longueur","ROULEAUX DE 50'","85","Noir, Blanc, Brun, Vert, Taupe","Broches vinyle

*** BROCHES STANDARD POUR LA CLÔTURE RÉSIDENTIEL 2'' X 9GA***

***Frais de set up de 295$ pour maille non-standard (2'' x 2'') pour commande inférieur à 800pi. 

***

***Frais de set up de 395$ pour maille non-standard (1 ½'' x 1 ½'') pour commande inférieur à 800pi.","Outils et accessoires vendus séparément"
"15","Broches vinyle","https://www.cloturesdirectes.ca/fr/clotures-details/15/2/0/broches-vinyle","https://www.cloturesdirectes.ca/images/produits/broches-vinyle.jpg","BRV2648(C)","Gage","6 GAGE","Carreau","2''","Hauteur","48''","Longueur","ROULEAUX DE 50'","385,5","Noir, Blanc, Brun, Vert, Taupe","Broches vinyle

*** BROCHES STANDARD POUR LA CLÔTURE RÉSIDENTIEL 2'' X 9GA***

***Frais de set up de 295$ pour maille non-standard (2'' x 2'') pour commande inférieur à 800pi. 

***

***Frais de set up de 395$ pour maille non-standard (1 ½'' x 1 ½'') pour commande inférieur à 800pi.","Outils et accessoires vendus séparément"
"15","Broches vinyle","https://www.cloturesdirectes.ca/fr/clotures-details/15/2/0/broches-vinyle","https://www.cloturesdirectes.ca/images/produits/broches-vinyle.jpg","BRV2660(C)","Gage","6 GAGE","Carreau","2''","Hauteur","60''","Longueur","ROULEAUX DE 50'","482","Noir, Blanc, Brun, Vert, Taupe","Broches vinyle

*** BROCHES STANDARD POUR LA CLÔTURE RÉSIDENTIEL 2'' X 9GA***

***Frais de set up de 295$ pour maille non-standard (2'' x 2'') pour commande inférieur à 800pi. 

***

***Frais de set up de 395$ pour maille non-standard (1 ½'' x 1 ½'') pour commande inférieur à 800pi.","Outils et accessoires vendus séparément"
